page,product_name,star,title,review,skin_type,brand_name,category,processed_review,star_numeric,sales_ranking,collabo
24,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,저희 엄마가 여름에 밤낮 상관없이 얼굴에 열기가 많은 편이라서 사드렸는데 너무 시원한다고 했어요!!! 홍조가 심하고 얼굴에 열이 많으신분들은 이번 여름때 사서 즐거운 휴가가 되었으면 좋겠어용!,[],식물나라,sunpatch,"['엄마', '여름', '얼굴', '홍조', '얼굴', '이번', '여름', '사서', '휴가']",5,1,0
24,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,크기도 적당하고 피부에 자극이 없어서 좋아요추천합니다.,[],식물나라,sunpatch,"['크기', '피부', '자극', '추천']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,대만 여행 갈 때 쓰려고 샀어요. 패치 붙이고 그 위에 선크림이랑 화장 다 올렸더니 확실히 거의 안탔어요,[],식물나라,sunpatch,"['대만', '여행', '선크림', '이랑', '화장']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,요거 여름 여행의 필수품이고 골프칠 때 필수품이죠!! 👍👍,[],식물나라,sunpatch,"['여름', '여행', '필수품', '골프', '필수품']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,세일 기간에 구매해서 좋은 가격에 잘 구매 했습니다 ㅎㅎ ㄱㅅ,[],식물나라,sunpatch,"['세일', '기간', '가격']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,세일 기간에 구매해서 좋은 가격에 잘 구매 했습니다 ㅎㅎ ㄱㅅ,[],식물나라,sunpatch,"['세일', '기간', '가격']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,요즘 햇볕이 너무 뜨거운데 잘 사용하도록 하겠습니다.싼 가격이라 두개 구매하네요~,[],식물나라,sunpatch,"['요즘', '햇볕', '가격']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,땡볕에서 골프칠때 피부 진정위해 사용하기 좋아요 자주 사용합니다,[],식물나라,sunpatch,"['땡볕', '골프', '피부', '진정']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,볼에 가볍게 밀착되서 넘 좋아요~!여름엔 썬패치!! 야외활동할때 꼭 붙이고 나가게 되네요~!,[],식물나라,sunpatch,"['볼', '밀착', '여름', '썬', '야외', '활동']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,들뜰없이 딱 밀착되서 좋아요~!크기도 다른제품보다 더 커서 더 맘에들어요~!,[],식물나라,sunpatch,"['밀착', '크기', '커서', '맘']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,크기도 적당해서 야외활동 할 때 붙이기 너무 좋은 것 같아요!,[],식물나라,sunpatch,"['크기', '야외', '활동']",5,1,0
25,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,썬패치 중에 제일 저렴해서 구매했습니다엄마가 날 더워지기 시작하면 햇빛때문에 꼭 사용하샤서 쟁여뒀어요ㅎㅎ 가격이 저렴해서 다른 것보다 작거나 잘 떨어지면 어쩌나했는데 크기도 큼직해서 얼굴 잘 보호해주고 오래 잘 붙어있는다고 하네요 왕추천~!,"['건성', '봄웜톤']",식물나라,sunpatch,"['썬', '제일', '엄마', '시작', '햇빛', '가격', '크기', '얼굴', '보호', '왕', '추천']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,선패치는 메디힐 싸이닉 ahc 여러개써봤는데 역시 할인하니 식물나라 가성비가 제일좋네요 1년내내 운전할때 필수라 여유분 쟁여야되여,[],식물나라,sunpatch,"['메디힐', '싸이닉', '할인', '식물나라', '가성비', '제일', '운전', '수라', '유분']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,시원하고 여름철 잘 사용할것같아요 생각보다 크게 잘 가려져요,"['복합성', '웜톤', '모공', '민감성']",식물나라,sunpatch,"['여름철', '생각']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,좋긴 좋은데 땀이 많이 나는 쪽은 흐물해져서 잘 떨어져요 그래도 쓸만합니다,[],식물나라,sunpatch,['땀'],4,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,낚시할때 탈까봐 사봤는데 붙이고 10분ʔ 정도 지나면 얼굴에 촥붙어서 잘안떨어지고 붙였다가 때면 얼굴이 엄청 촉촉해요!!재구매 의사 있습니당!!!,[],식물나라,sunpatch,"['낚시', '10분', '정도', '얼굴', '얼굴', '촉촉', '해', '재구매', '의사']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,골프 갈때 쓰려고 샀어요 다른 패치에 비해 가격이 참 좋아요 일회용인데 부담없을 거 같아요,[],식물나라,sunpatch,"['골프', '가격', '일회', '부담']",4,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,해외여행가서 사용했어요 쿨링감 좋아요 골프칠 때 마저 사용할거예요,[],식물나라,sunpatch,"['해외여행', '쿨링감', '골프', '할거']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,잘붙어있습니다 면적도 넓고 다른브랜드랑 비교하면 가성비갑입니다 어치피 히루쓰고버릴것 식물나라 성분도괜찮게쓰는곳이니 믿고씁니다,[],식물나라,sunpatch,"['면적', '브랜드', '비교', '가성비', '어치', '식물나라', '성분']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,지인이 필요하다고 해서 사줬어요 야외활동 오랜 시간할 때 좋은듯,[],식물나라,sunpatch,"['지인', '필요', '야외', '활동', '시간']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,운전하거나 야외활동할 때 붙이기 좋아요. 기미가 걱정될 때 사용합니다.,[],식물나라,sunpatch,"['운전', '야외', '활동', '기미', '걱정']",5,1,0
26,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,가성비좋아욯ㅎ좋아요재구매각이예요추천드립니다 :),[],식물나라,sunpatch,[],4,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,야구장 갈때 쓰려고 샀어요햇빛 센 날 모자쓰고 이거붙이니 안심되고 좋더라구요쿨링효과도 있는지 쎄한 느낌도 나서 시원하고 좋았어요근데 땀나면 약간 떨어지려고해서 주의해야해요,[],식물나라,sunpatch,"['야구장', '햇빛', '모자', '안심', '쿨링', '효과', '느낌', '땀', '주의']",5,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,가격은 저렴하게 구매했는데 아무래도 땀을 흘리거나하면 좀 미끌려요..,[],식물나라,sunpatch,"['가격', '땀']",4,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,여러가지 사봤는데 이제품은 좀더 순한거 같아요 트러블 안나서 좋아요,[],식물나라,sunpatch,"['트러블', '안나']",5,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,정말 더운 여름날 부착하면 땀이 흘러내려 좀 떨어지기도 하지만 좋아요,[],식물나라,sunpatch,"['여름날', '부착', '땀']",5,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,재구매 합니다여름철 확실이 외출시 사용하니 확실히 좋아요,[],식물나라,sunpatch,"['재구매', '여름철', '확실이', '외출']",4,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,뜨거운 여름철 낮에 와출할때 하나씩 붙치고 다녀보니 얼굴이 시원하면서 햇빛을 막아주니 좋아요,[],식물나라,sunpatch,"['여름철', '얼굴', '햇빛']",4,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,장마가 빨리 끝나서 얼른 써보고 싶은 생각이네요 ㅎㅎ!!!,[],식물나라,sunpatch,"['장마', '생각']",5,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,이거이거 아주 요물딱지입니다 그냥 뒤집어집니다 아주 굿굿,[],식물나라,sunpatch,"['이거이', '요물', '딱지', '굿', '굿']",5,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,골프갈때 자외선 걱정돼서 구매했어요 편하게 붙일수 있는 제품이빈더,[],식물나라,sunpatch,"['골프', '자외선', '걱정', '이빈']",5,1,0
27,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,할인할 때 저렴하게 잘 샀습니다. 피부에 자극이 없어 좋아요,[],식물나라,sunpatch,"['할인', '피부', '자극']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,지인이 한개 줘서 써봤는데 좋아서 주문했어요~ 야외운동할때 필수입니나,[],식물나라,sunpatch,"['지인', '좋아서', '주문', '야외', '운동', '수입', '니나']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,골프치러갓는데 한번 사용해봣는데 순하고 너무 좋라요 굿샷,[],식물나라,sunpatch,"['골프', '굿']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,선크림 바르기 싫은날 붙이려고 샀어요 아직 한 번 써본거라 잘은 모르겠는데 주근깨 생기기 시러서 산거에요 붙이고 한 시간 동안은 쿨링감 쩔어여,[],식물나라,sunpatch,"['선크림', '주근깨', '시간', '동안', '쿨링감', '쩔어']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,저번보다 할인율이 좀 떨어지긴 했지만요ㅠㅠ거의 반값이라 가성비 정말 좋은것같아 쟁여봅니다장마 시작인것 같은데요곧 햇빛나면 열심히 하고 다니려구요^^,[],식물나라,sunpatch,"['저번', '할인', '반값', '가성비', '시작', '햇빛']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,"야외활동 시, 얼굴에 홍조가 너무 잘 생겨서 구입했습니다. 얼굴에 부착하는 패치를 아예 처음 써보는데, 홍조도 덜해서 만족합니다. 일정 시간 동안은 쿨링감도 있어서 시원하고 좋아요.",[],식물나라,sunpatch,"['야외', '활동', '얼굴', '홍조', '구입', '얼굴', '부착', '처음', '홍조', '만족', '일정', '시간', '동안', '쿨링감']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,필드 나갈때 필수템 이라 세일할때 꼭 사게 되네요. 붙이면 쿨링감이 있어 좋아요.,[],식물나라,sunpatch,"['필드', '필수템', '세일', '쿨링감']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,부모님이 실외에 골프치러 자주 가시는데 여름인지라 패치가 필요해서 구매했어요!그럭저럭 사용하기 좋아요,[],식물나라,sunpatch,"['부모', '실외', '골프', '여름', '필요']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,저희 딸 테니스칠때 사용하라고 사줬는데 정말 좋다고하네여,[],식물나라,sunpatch,"['딸', '테니스']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,정말 좋아요 쿨링이 정말 잘됩니다 골프나 테니스할때 붙이면 좋아요!,[],식물나라,sunpatch,"['쿨링', '골프', '테니스']",5,1,0
28,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,쿨링감 장난아니고 야외활동할 때 지면에 반사되는 빛 차단되서 눈 안 부시고 좋아요!,[],식물나라,sunpatch,"['쿨링감', '장난', '야외', '활동', '지면', '반사', '빛', '차단']",5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,사이즈가 좀 커서 들뜨긴하는데 달리고 나서 홍조가  생기지않아 좋았어요.,[],식물나라,sunpatch,"['사이즈', '커서', '홍조']",5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,선패치 필요해서 구매했습니다. 괜찮습니다. 잘 사용하고 있습니다.,[],식물나라,sunpatch,['필요'],5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,햇빛을 조금만 봐도 기미가 올라오는 피부라서 구매했어요ㅠㅠ 야외활동할때 붙이려구요ㅠㅠ제발 효과좋길,[],식물나라,sunpatch,"['햇빛', '조금', '기미', '피부', '야외', '활동', '효과']",5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,패치 접착력도 좋고 패치 폭이 넓어서 만족해요. 세일할 때 구매하니까 저렴하게 구매할 수 있었어요.,[],식물나라,sunpatch,"['접착력', '만족', '세일']",4,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,반신반의 하고 샀는데 너무 만족스러워서 또 구매할 예정이에요!,[],식물나라,sunpatch,"['반신반의', '만족', '예정']",5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,자외선 차단에 좋고 쿨링감도 있을것같아서 낮 동안 활동할때 사용하려고 주문해보았는데요~세일까지해서 득템했네요~!!!가성비 짱이네요^^,[],식물나라,sunpatch,"['자외선', '차단', '쿨링감', '동안', '활동', '주문', '세일']",5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,안떨어지고   시원해서  너무 좋아요운동갈때 붙일껀데 다른데보다  저렴하면서  퀄리티 전혀  떨어지지  않네요여름에는   무조건 붙여줘야죠,[],식물나라,sunpatch,"['운동', '여름', '무조건']",5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 3점,,시원한 느낌은 좋은데 땀 좀 나면 패치가 떨어지네요땀 많이 나는 운동보다는 걷기 정도에 사용해야할듯요,[],식물나라,sunpatch,"['느낌', '땀', '땀', '운동', '걷기', '정도']",3,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,부모님께서 골프 치실 때 사용하기 좋을 것 같아서 사봤습니다~^^,[],식물나라,sunpatch,"['부모', '골프', '치실']",5,1,0
29,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,햇볕 쨍한 날 꼭 붙이고 나가요~!!자외선 차단 100~!!!,[],식물나라,sunpatch,"['햇볕', '자외선', '차단']",5,1,0
30,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,아직 사용해보진 않았지만 야외 활동하면서 사용하기 넘 좋을 거 같아용,[],식물나라,sunpatch,"['야외', '활동']",5,1,0
30,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,여름에 야외활동할때 쓰려고 샀는데uv차단되니까 좋네요,[],식물나라,sunpatch,"['여름', '야외', '활동', '차단']",5,1,0
